"categoria_1","categoria_2","categoria_3","categoria_4","anio","componente","emision"
"energía","consumo de combustibles fósiles","productos químicos","productos químicos",1998,"co2",16457.816166
"energía","consumo de combustibles fósiles","pulpa, papel e impresión","pulpa, papel e impresión",1998,"co2",2437.9604205
"energía","consumo de combustibles fósiles","procesamiento de alimentos, bebidas y tabaco","procesamiento de alimentos, bebidas y tabaco",1998,"co2",4574.257149
"energía","consumo de combustibles fósiles","otros","otros",1998,"co2",22199.689248
"energía","consumo de combustibles fósiles","aviación civil","aviación civil",1998,"co2",4697.01867037982
"energía","consumo de combustibles fósiles","autotransporte","autotransporte",1998,"co2",94713.293895
"energía","consumo de combustibles fósiles","ferrocarril","ferrocarril",1998,"co2",1704.316218
"energía","consumo de combustibles fósiles","navegación","navegación",1998,"co2",2337.17109753997
"energía","consumo de combustibles fósiles","comercio y sectores institucionales","comercio y sectores institucionales",1998,"co2",6400.73181
"energía","consumo de combustibles fósiles","residencial","residencial",1998,"co2",22019.2974045
"energía","consumo de combustibles fósiles","agricultura, pesca y forestal","agricultura, pesca y forestal",1998,"co2",5756.001702
"procesos industriales","industria de los minerales","producción de cemento","producción de cemento",1998,"co2",15317.6961375
"procesos industriales","industria de los minerales","producción de cal","producción de cal",1998,"co2",2421.33238
"procesos industriales","industria de los minerales","uso de piedra caliza y dolomita","uso de piedra caliza y dolomita",1998,"co2",7527.153298335
"procesos industriales","industria de los minerales","producción y uso de carbonato de sodio","producción y uso de carbonato de sodio",1998,"co2",120.35
"procesos industriales","industria química","producción de amoniaco","producción de amoniaco",1998,"co2",2728.5
"procesos industriales","industria de los metales","producción de hierro y acero","producción de hierro y acero",1998,"co2",6827.9298
"procesos industriales","industria de los metales","producción de ferroaleaciones","producción de ferroaleaciones",1998,"co2",316.6266
"procesos industriales","industria de los metales","producción de aluminio","producción de aluminio",1998,"co2",101.02701
"uso del suelo, cambio de uso del suelo y silvicultura","cambios de biomasa en bosques y otros tipos de vegetación leñosa","cambios de biomasa en bosques y otros tipos de vegetación leñosa","cambios de biomasa en bosques y otros tipos de vegetación leñosa",1998,"co2",18807.8709031654
"uso del suelo, cambio de uso del suelo y silvicultura","conversion de bosques y pastizales","conversion de bosques y pastizales","conversion de bosques y pastizales",1998,"co2",53735.2965268158
"uso del suelo, cambio de uso del suelo y silvicultura","captura por abandono de tierras manejadas","captura por abandono de tierras manejadas","captura por abandono de tierras manejadas",1998,"co2",-14335.639433505
"uso del suelo, cambio de uso del suelo y silvicultura","emisiones y remociones de co2 de los suelos","emisiones y remociones de co2 de los suelos","emisiones y remociones de co2 de los suelos",1998,"co2",24993.9426907307
"desechos (ipcc 2006)","incineración e incineración abierta de desechos","incineración e incineración abierta de desechos","incineración e incineración abierta de desechos",1998,"co2",205.276291325557
"bunkers","aviación internacional","aviación internacional","aviación internacional",1998,"co2",2955.95676235252
"bunkers","navegación internacional","navegación internacional","navegación internacional",1998,"co2",119.378767460025
"emisiones de co2 por quema de biomasa","emisiones de co2 por quema de biomasa","emisiones de co2 por quema de biomasa","emisiones de co2 por quema de biomasa",1998,"co2",37572.6589333333
"energía","consumo de combustibles fósiles","producción de electricidad","producción de electricidad",1999,"co2",101067.8971775
"energía","consumo de combustibles fósiles","consumo propio","consumo propio",1999,"co2",35003.9123710485
"energía","consumo de combustibles fósiles","hierro y acero","hierro y acero",1999,"co2",10707.1316872691
"energía","consumo de combustibles fósiles","metales no ferrosos","metales no ferrosos",1999,"co2",224.846589
"energía","consumo de combustibles fósiles","productos químicos","productos químicos",1999,"co2",14237.257617
"energía","consumo de combustibles fósiles","pulpa, papel e impresión","pulpa, papel e impresión",1999,"co2",2368.828902
"energía","consumo de combustibles fósiles","procesamiento de alimentos, bebidas y tabaco","procesamiento de alimentos, bebidas y tabaco",1999,"co2",4071.2547315
"energía","consumo de combustibles fósiles","otros","otros",1999,"co2",19568.7333435
"energía","consumo de combustibles fósiles","aviación civil","aviación civil",1999,"co2",5117.54782931547
"energía","consumo de combustibles fósiles","autotransporte","autotransporte",1999,"co2",94615.0205715
"energía","consumo de combustibles fósiles","ferrocarril","ferrocarril",1999,"co2",1603.492968
"energía","consumo de combustibles fósiles","navegación","navegación",1999,"co2",3513.6736360836
"energía","consumo de combustibles fósiles","comercio y sectores institucionales","comercio y sectores institucionales",1999,"co2",3804.507894
"energía","consumo de combustibles fósiles","residencial","residencial",1999,"co2",19425.2110965
"energía","consumo de combustibles fósiles","agricultura, pesca y forestal","agricultura, pesca y forestal",1999,"co2",6367.112565
"procesos industriales","industria de los minerales","producción de cemento","producción de cemento",1999,"co2",15853.1020865
"procesos industriales","industria de los minerales","producción de cal","producción de cal",1999,"co2",2393.41748
"procesos industriales","industria de los minerales","uso de piedra caliza y dolomita","uso de piedra caliza y dolomita",1999,"co2",10351.559105553
"procesos industriales","industria de los minerales","producción y uso de carbonato de sodio","producción y uso de carbonato de sodio",1999,"co2",120.35
"procesos industriales","industria química","producción de amoniaco","producción de amoniaco",1999,"co2",1830
"procesos industriales","industria de los metales","producción de hierro y acero","producción de hierro y acero",1999,"co2",6905.3461
"procesos industriales","industria de los metales","producción de ferroaleaciones","producción de ferroaleaciones",1999,"co2",320.9644
"procesos industriales","industria de los metales","producción de aluminio","producción de aluminio",1999,"co2",116.48415
"uso del suelo, cambio de uso del suelo y silvicultura","cambios de biomasa en bosques y otros tipos de vegetación leñosa","cambios de biomasa en bosques y otros tipos de vegetación leñosa","cambios de biomasa en bosques y otros tipos de vegetación leñosa",1999,"co2",19262.210929609
"uso del suelo, cambio de uso del suelo y silvicultura","conversion de bosques y pastizales","conversion de bosques y pastizales","conversion de bosques y pastizales",1999,"co2",51741.9726204291
"uso del suelo, cambio de uso del suelo y silvicultura","captura por abandono de tierras manejadas","captura por abandono de tierras manejadas","captura por abandono de tierras manejadas",1999,"co2",-14931.429978144
"uso del suelo, cambio de uso del suelo y silvicultura","emisiones y remociones de co2 de los suelos","emisiones y remociones de co2 de los suelos","emisiones y remociones de co2 de los suelos",1999,"co2",24032.9004456442
"desechos (ipcc 2006)","incineración e incineración abierta de desechos","incineración e incineración abierta de desechos","incineración e incineración abierta de desechos",1999,"co2",201.458641292968
"bunkers","aviación internacional","aviación internacional","aviación internacional",1999,"co2",2945.35718011039
"bunkers","navegación internacional","navegación internacional","navegación internacional",1999,"co2",179.4876379164
"emisiones de co2 por quema de biomasa","emisiones de co2 por quema de biomasa","emisiones de co2 por quema de biomasa","emisiones de co2 por quema de biomasa",1999,"co2",36921.8754666667
"energía","consumo de combustibles fósiles","producción de electricidad","producción de electricidad",2000,"co2",109526.168235
"energía","consumo de combustibles fósiles","consumo propio","consumo propio",2000,"co2",35325.11727118
"energía","consumo de combustibles fósiles","hierro y acero","hierro y acero",2000,"co2",8324.53196947715
"energía","consumo de combustibles fósiles","metales no ferrosos","metales no ferrosos",2000,"co2",99.73227
"energía","consumo de combustibles fósiles","productos químicos","productos químicos",2000,"co2",14831.777565
"energía","consumo de combustibles fósiles","pulpa, papel e impresión","pulpa, papel e impresión",2000,"co2",2650.962996
"energía","consumo de combustibles fósiles","procesamiento de alimentos, bebidas y tabaco","procesamiento de alimentos, bebidas y tabaco",2000,"co2",3683.30556
"energía","consumo de combustibles fósiles","otros","otros",2000,"co2",27565.98977
"energía","consumo de combustibles fósiles","aviación civil","aviación civil",2000,"co2",5177.80815937979
"energía","consumo de combustibles fósiles","autotransporte","autotransporte",2000,"co2",98622.03978
"energía","consumo de combustibles fósiles","ferrocarril","ferrocarril",2000,"co2",1653.5013
"energía","consumo de combustibles fósiles","navegación","navegación",2000,"co2",3956.9366035381
"energía","consumo de combustibles fósiles","comercio y sectores institucionales","comercio y sectores institucionales",2000,"co2",4598.65857
"energía","consumo de combustibles fósiles","residencial","residencial",2000,"co2",19544.87535
